Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
23,1.6255E+12,05/07/2021 14:54,1.6255E+12,1,05/07/2021 15:54,57004,9,questionnaire-dzij,,14040932,60e1d4545c2217c73f35df4b,4193722,,complete,,60e31bc8cec3d6aae8e119e6,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.114,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_5-quantised,4
24,1.6255E+12,05/07/2021 14:54,1.6255E+12,1,05/07/2021 15:54,57004,9,questionnaire-dzij,,14040932,60e1d4545c2217c73f35df4b,4193722,,complete,,60e31bc8cec3d6aae8e119e6,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.114,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7,2
25,1.6255E+12,05/07/2021 14:54,1.6255E+12,1,05/07/2021 15:54,57004,9,questionnaire-dzij,,14040932,60e1d4545c2217c73f35df4b,4193722,,complete,,60e31bc8cec3d6aae8e119e6,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.114,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7-quantised,2
26,1.6255E+12,05/07/2021 14:54,1.6255E+12,1,05/07/2021 15:54,57004,9,questionnaire-dzij,,14040932,60e1d4545c2217c73f35df4b,4193722,,complete,,60e31bc8cec3d6aae8e119e6,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.114,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6,2
27,1.6255E+12,05/07/2021 14:54,1.6255E+12,1,05/07/2021 15:54,57004,9,questionnaire-dzij,,14040932,60e1d4545c2217c73f35df4b,4193722,,complete,,60e31bc8cec3d6aae8e119e6,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.114,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6-quantised,2
28,1.6255E+12,05/07/2021 14:54,1.6255E+12,1,05/07/2021 15:54,57004,9,questionnaire-dzij,,14040932,60e1d4545c2217c73f35df4b,4193722,,complete,,60e31bc8cec3d6aae8e119e6,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.114,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7,3
29,1.6255E+12,05/07/2021 14:54,1.6255E+12,1,05/07/2021 15:54,57004,9,questionnaire-dzij,,14040932,60e1d4545c2217c73f35df4b,4193722,,complete,,60e31bc8cec3d6aae8e119e6,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.114,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7-quantised,3
30,1.6255E+12,05/07/2021 14:54,1.6255E+12,1,05/07/2021 15:54,57004,9,questionnaire-dzij,,14040932,60e1d4545c2217c73f35df4b,4193722,,complete,,60e31bc8cec3d6aae8e119e6,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.114,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,END QUESTIONNAIRE,62494
1,1.6255E+12,05/07/2021 15:32,1.6255E+12,1,05/07/2021 16:32,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,BEGIN QUESTIONNAIRE,
2,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1,1
3,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1-quantised,1
4,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1,1
5,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1-quantised,1
6,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2,1
7,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2-quantised,1
8,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2,5
9,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2-quantised,5
10,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3,3
11,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3-quantised,3
12,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3,3
13,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3-quantised,3
14,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4,3
15,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4-quantised,3
16,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_4,3
17,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_4-quantised,3
18,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_5,3
19,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_5-quantised,3
20,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_6,4
21,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_6-quantised,4
22,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_5,2
23,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_5-quantised,2
24,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7,4
25,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7-quantised,4
26,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6,5
27,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6-quantised,5
28,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7,5
29,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7-quantised,5
30,1.6255E+12,05/07/2021 15:33,1.6255E+12,1,05/07/2021 16:33,57004,9,questionnaire-dzij,,14042749,60cb62a4e099dcbffe591021,4193708,,complete,,60e31b8502c714624dbb53b3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 91.0.4472.114,1440x900,1440x722,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,END QUESTIONNAIRE,66114
1,1.6255E+12,05/07/2021 15:34,1.6255E+12,1,05/07/2021 16:34,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1280x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,BEGIN QUESTIONNAIRE,
2,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1,3
3,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1-quantised,3
4,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1,2
5,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1-quantised,2
6,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2,3
7,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2-quantised,3
8,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2,3
9,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2-quantised,3
10,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3,3
11,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3-quantised,3
12,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3,4
13,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3-quantised,4
14,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4,3
15,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4-quantised,3
16,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_4,2
17,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_4-quantised,2
18,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_5,3
19,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_5-quantised,3
20,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_6,3
21,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_6-quantised,3
22,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_5,3
23,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_5-quantised,3
24,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7,3
25,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7-quantised,3
26,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6,4
27,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6-quantised,4
28,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7,4
29,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7-quantised,4
30,1.6255E+12,05/07/2021 15:35,1.6255E+12,1,05/07/2021 16:35,57004,9,questionnaire-dzij,,14042836,60e1e7545bf8f4a615e4c00a,4193719,,complete,,60e31b796fdf85fca1790392,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x1024,1263x881,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,END QUESTIONNAIRE,55403
1,1.62567E+12,07/07/2021 13:45,1.62567E+12,1,07/07/2021 14:45,57004,9,questionnaire-dzij,,14135484,5e627e9d93cdd8000a498bbf,4217240,,complete,,60e5aec129366ac1eebbd60a,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.114,1920x1080,1154x858,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,BEGIN QUESTIONNAIRE,
2,1.62567E+12,07/07/2021 13:47,1.62567E+12,1,07/07/2021 14:47,57004,9,questionnaire-dzij,,14135484,5e627e9d93cdd8000a498bbf,4217240,,complete,,60e5aec129366ac1eebbd60a,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.114,1920x1080,1137x858,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1,1
3,1.62567E+12,07/07/2021 13:47,1.62567E+12,1,07/07/2021 14:47,57004,9,questionnaire-dzij,,14135484,5e627e9d93cdd8000a498bbf,4217240,,complete,,60e5aec129366ac1eebbd60a,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.114,1920x1080,1137x858,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1-quantised,1
4,1.62567E+12,07/07/2021 13:47,1.62567E+12,1,07/07/2021 14:47,57004,9,questionnaire-dzij,,14135484,5e627e9d93cdd8000a498bbf,4217240,,complete,,60e5aec129366ac1eebbd60a,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.114,1920x1080,1137x858,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1,1
5,1.62567E+12,07/07/2021 13:47,1.62567E+12,1,07/07/2021 14:47,57004,9,questionnaire-dzij,,14135484,5e627e9d93cdd8000a498bbf,4217240,,complete,,60e5aec129366ac1eebbd60a,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.114,1920x1080,1137x858,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1-quantised,1
